ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,BENEFICIAL_USE_ID,SUMMARY_SEQ,ROW_SEQ,AMOUNT,CONSUMPTIVE_INDICATOR,METHOD_ID,START_DATE,END_DATE
TWDB,2015,49009,5,1,1,130.0,2,1,01/01,12/31
TWDB,2015,49013,5,1,1,363.0,2,1,01/01,12/31
TWDB,2015,48001,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48005,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48009,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48013,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48017,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48021,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48025,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48029,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48033,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48037,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48041,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48045,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48049,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48053,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48057,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48061,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48065,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48069,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48073,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48077,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48081,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48085,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48089,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48093,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48097,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48101,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48105,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48109,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48113,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48117,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48121,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48125,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48129,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48133,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48137,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48141,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48145,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48149,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48153,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48157,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48161,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48165,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48169,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48173,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48177,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48181,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48185,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48189,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48193,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48197,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48201,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48205,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48209,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48213,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48217,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48221,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48225,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48229,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48233,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48237,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48241,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48245,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48249,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48253,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48257,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48261,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48265,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48269,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48273,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48281,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48277,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48285,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48289,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48293,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48297,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48301,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48305,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48309,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48313,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48317,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48321,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48325,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48329,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48333,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48337,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48341,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48345,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48349,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48353,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48357,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48361,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48365,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48369,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48373,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48377,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48381,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48385,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48389,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48393,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48397,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48401,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48405,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48409,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48413,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48417,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48421,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48425,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48429,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48433,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48437,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48441,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48445,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48449,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48453,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48457,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48461,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48465,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48469,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48473,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48477,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48481,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48485,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48489,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48493,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48497,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48501,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48505,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48509,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48513,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48517,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48521,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48525,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48529,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48533,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48537,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48541,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48545,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48549,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48565,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48553,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48557,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48561,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48569,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48573,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48577,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48581,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48585,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48589,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48593,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48597,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48601,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48605,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48609,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48625,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48629,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48633,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48637,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48641,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48645,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48613,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48617,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48621,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48649,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48653,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48657,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48661,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48665,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48669,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48673,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48677,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48681,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48685,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48689,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48693,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48697,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48701,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48705,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48709,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48713,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48717,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48721,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48725,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48729,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48733,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48737,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48741,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48745,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48749,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48753,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48757,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48761,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48765,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48769,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48773,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48777,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48781,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48785,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48789,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48793,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48797,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48801,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48805,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48809,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48813,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48817,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48821,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48825,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48829,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48833,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48837,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48841,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48845,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48849,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48853,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48857,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48861,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48865,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48869,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48873,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48877,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48881,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48885,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48889,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48893,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48897,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48901,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48905,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48909,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48913,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48917,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48921,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48925,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48929,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48933,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48937,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48941,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48945,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48949,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48953,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48957,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48961,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48965,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48969,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48973,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48977,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48981,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48985,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48989,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48993,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,48997,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,49001,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,49005,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,49009,6,1,1,0.0,2,1,01/01,12/31
TWDB,2015,49013,6,1,1,0.0,2,1,01/01,12/31
TWDB,2016,12,16,1,1,192323.0,2,1,01/01,12/31
TWDB,2016,13,16,1,1,12898.0,2,1,01/01,12/31
TWDB,2016,9999,16,1,1,32538.0,2,1,01/01,12/31
TWDB,2016,14,16,1,1,77527.0,2,1,01/01,12/31
TWDB,2016,15,16,1,1,3084.0,2,1,01/01,12/31
TWDB,2016,4,16,1,1,7579.0,2,1,01/01,12/31
TWDB,2016,18,16,1,1,39809.0,2,1,01/01,12/31
TWDB,2016,16,16,1,1,5496.0,2,1,01/01,12/31
TWDB,2016,17,16,1,1,873.0,2,1,01/01,12/31
TWDB,2016,6,16,1,1,67718.0,2,1,01/01,12/31
TWDB,2016,7,16,1,1,7776.0,2,1,01/01,12/31
TWDB,2016,21,16,1,1,29280.0,2,1,01/01,12/31
TWDB,2016,22,16,1,1,30659.0,2,1,01/01,12/31
TWDB,2016,2,16,1,1,51579.0,2,1,01/01,12/31
TWDB,2016,23,16,1,1,125150.0,2,1,01/01,12/31
TWDB,2016,5,16,1,1,38828.0,2,1,01/01,12/31
TWDB,2016,19,16,1,1,275130.0,2,1,01/01,12/31
TWDB,2016,20,16,1,1,6330.0,2,1,01/01,12/31
TWDB,2016,10,16,1,1,290498.0,2,1,01/01,12/31
TWDB,2016,11,16,1,1,49030.0,2,1,01/01,12/31
TWDB,2016,3,16,1,1,4872.0,2,1,01/01,12/31
TWDB,2016,8,16,1,1,97577.0,2,1,01/01,12/31
TWDB,2016,9,16,1,1,1251.0,2,1,01/01,12/31
TWDB,2016,12,17,1,1,246344.0,2,1,01/01,12/31
TWDB,2016,13,17,1,1,6778.0,2,1,01/01,12/31
TWDB,2016,9999,17,1,1,4225.0,2,1,01/01,12/31
TWDB,2016,14,17,1,1,223717.0,2,1,01/01,12/31
TWDB,2016,15,17,1,1,174.0,2,1,01/01,12/31
TWDB,2016,4,17,1,1,9913.0,2,1,01/01,12/31
TWDB,2016,18,17,1,1,39529.0,2,1,01/01,12/31
TWDB,2016,16,17,1,1,0.0,2,1,01/01,12/31
TWDB,2016,17,17,1,1,5350.0,2,1,01/01,12/31
TWDB,2016,6,17,1,1,43222.0,2,1,01/01,12/31
TWDB,2016,7,17,1,1,33316.0,2,1,01/01,12/31
TWDB,2016,21,17,1,1,2470.0,2,1,01/01,12/31
TWDB,2016,22,17,1,1,173010.0,2,1,01/01,12/31
TWDB,2016,2,17,1,1,42629.0,2,1,01/01,12/31
TWDB,2016,23,17,1,1,105162.0,2,1,01/01,12/31
TWDB,2016,5,17,1,1,47303.0,2,1,01/01,12/31
TWDB,2016,19,17,1,1,14513.0,2,1,01/01,12/31
TWDB,2016,20,17,1,1,11872.0,2,1,01/01,12/31
TWDB,2016,10,17,1,1,506446.0,2,1,01/01,12/31
TWDB,2016,11,17,1,1,118017.0,2,1,01/01,12/31
TWDB,2016,3,17,1,1,24869.0,2,1,01/01,12/31
TWDB,2016,8,17,1,1,1130519.0,2,1,01/01,12/31
TWDB,2016,9,17,1,1,11854.0,2,1,01/01,12/31
TWDB,2016,12,18,1,1,27199.0,2,1,01/01,12/31
TWDB,2016,13,18,1,1,0.0,2,1,01/01,12/31
TWDB,2016,9999,18,1,1,2382.0,2,1,01/01,12/31
TWDB,2016,14,18,1,1,20271.0,2,1,01/01,12/31
TWDB,2016,15,18,1,1,0.0,2,1,01/01,12/31
TWDB,2016,4,18,1,1,0.0,2,1,01/01,12/31
TWDB,2016,18,18,1,1,1339.0,2,1,01/01,12/31
TWDB,2016,16,18,1,1,0.0,2,1,01/01,12/31
TWDB,2016,17,18,1,1,0.0,2,1,01/01,12/31
TWDB,2016,6,18,1,1,9.0,2,1,01/01,12/31
TWDB,2016,7,18,1,1,0.0,2,1,01/01,12/31
TWDB,2016,21,18,1,1,1700.0,2,1,01/01,12/31
TWDB,2016,22,18,1,1,3782.0,2,1,01/01,12/31
TWDB,2016,2,18,1,1,1656.0,2,1,01/01,12/31
TWDB,2016,23,18,1,1,9997.0,2,1,01/01,12/31
TWDB,2016,5,18,1,1,181.0,2,1,01/01,12/31
TWDB,2016,19,18,1,1,28938.0,2,1,01/01,12/31
TWDB,2016,20,18,1,1,307.0,2,1,01/01,12/31
TWDB,2016,10,18,1,1,2746.0,2,1,01/01,12/31
TWDB,2016,11,18,1,1,2286.0,2,1,01/01,12/31
TWDB,2016,3,18,1,1,6.0,2,1,01/01,12/31
TWDB,2016,8,18,1,1,2094.0,2,1,01/01,12/31
TWDB,2016,9,18,1,1,0.0,2,1,01/01,12/31
TWDB,2016,12,13,1,1,8123.0,2,1,01/01,12/31
TWDB,2016,13,13,1,1,594.0,2,1,01/01,12/31
TWDB,2016,9999,13,1,1,20124.0,2,1,01/01,12/31
TWDB,2016,14,13,1,1,5011.0,2,1,01/01,12/31
TWDB,2016,15,13,1,1,499.0,2,1,01/01,12/31
TWDB,2016,4,13,1,1,54.0,2,1,01/01,12/31
TWDB,2016,18,13,1,1,7632.0,2,1,01/01,12/31
TWDB,2016,16,13,1,1,1410.0,2,1,01/01,12/31
TWDB,2016,17,13,1,1,17.0,2,1,01/01,12/31
TWDB,2016,6,13,1,1,50923.0,2,1,01/01,12/31
TWDB,2016,7,13,1,1,123.0,2,1,01/01,12/31
TWDB,2016,21,13,1,1,2083.0,2,1,01/01,12/31
TWDB,2016,22,13,1,1,3135.0,2,1,01/01,12/31
TWDB,2016,2,13,1,1,11788.0,2,1,01/01,12/31
TWDB,2016,23,13,1,1,6269.0,2,1,01/01,12/31
TWDB,2016,5,13,1,1,7021.0,2,1,01/01,12/31
TWDB,2016,19,13,1,1,4758.0,2,1,01/01,12/31
TWDB,2016,20,13,1,1,0.0,2,1,01/01,12/31
TWDB,2016,10,13,1,1,23390.0,2,1,01/01,12/31
TWDB,2016,11,13,1,1,2391.0,2,1,01/01,12/31
TWDB,2016,3,13,1,1,137.0,2,1,01/01,12/31
TWDB,2016,8,13,1,1,8038.0,2,1,01/01,12/31
TWDB,2016,9,13,1,1,1130.0,2,1,01/01,12/31
TWDB,2016,12,14,1,1,113679.0,2,1,01/01,12/31
TWDB,2016,13,14,1,1,29186.0,2,1,01/01,12/31
TWDB,2016,9999,14,1,1,47.0,2,1,01/01,12/31
TWDB,2016,14,14,1,1,15334.0,2,1,01/01,12/31
TWDB,2016,15,14,1,1,26032.0,2,1,01/01,12/31
TWDB,2016,4,14,1,1,3330.0,2,1,01/01,12/31
TWDB,2016,18,14,1,1,11391.0,2,1,01/01,12/31
TWDB,2016,16,14,1,1,0.0,2,1,01/01,12/31
TWDB,2016,17,14,1,1,16297.0,2,1,01/01,12/31
TWDB,2016,6,14,1,1,78123.0,2,1,01/01,12/31
TWDB,2016,7,14,1,1,61281.0,2,1,01/01,12/31
TWDB,2016,21,14,1,1,8775.0,2,1,01/01,12/31
TWDB,2016,22,14,1,1,33425.0,2,1,01/01,12/31
TWDB,2016,2,14,1,1,2513.0,2,1,01/01,12/31
TWDB,2016,23,14,1,1,953.0,2,1,01/01,12/31
TWDB,2016,5,14,1,1,51275.0,2,1,01/01,12/31
TWDB,2016,19,14,1,1,1052.0,2,1,01/01,12/31
TWDB,2016,20,14,1,1,3509.0,2,1,01/01,12/31
TWDB,2016,10,14,1,1,114320.0,2,1,01/01,12/31
TWDB,2016,11,14,1,1,128011.0,2,1,01/01,12/31
TWDB,2016,3,14,1,1,36709.0,2,1,01/01,12/31
TWDB,2016,8,14,1,1,35574.0,2,1,01/01,12/31
TWDB,2016,9,14,1,1,104566.0,2,1,01/01,12/31
TWDB,2016,12,15,1,1,3354.0,2,1,01/01,12/31
TWDB,2016,13,15,1,1,0.0,2,1,01/01,12/31
TWDB,2016,9999,15,1,1,1622.0,2,1,01/01,12/31
TWDB,2016,14,15,1,1,1695.0,2,1,01/01,12/31
TWDB,2016,15,15,1,1,1579.0,2,1,01/01,12/31
TWDB,2016,4,15,1,1,0.0,2,1,01/01,12/31
TWDB,2016,18,15,1,1,1835.0,2,1,01/01,12/31
TWDB,2016,16,15,1,1,0.0,2,1,01/01,12/31
TWDB,2016,17,15,1,1,0.0,2,1,01/01,12/31
TWDB,2016,6,15,1,1,71.0,2,1,01/01,12/31
TWDB,2016,7,15,1,1,158.0,2,1,01/01,12/31
TWDB,2016,21,15,1,1,0.0,2,1,01/01,12/31
TWDB,2016,22,15,1,1,909.0,2,1,01/01,12/31
TWDB,2016,2,15,1,1,1997.0,2,1,01/01,12/31
TWDB,2016,23,15,1,1,0.0,2,1,01/01,12/31
TWDB,2016,5,15,1,1,558.0,2,1,01/01,12/31
TWDB,2016,19,15,1,1,678.0,2,1,01/01,12/31
TWDB,2016,20,15,1,1,0.0,2,1,01/01,12/31
TWDB,2016,10,15,1,1,5552.0,2,1,01/01,12/31
TWDB,2016,11,15,1,1,272.0,2,1,01/01,12/31
TWDB,2016,3,15,1,1,0.0,2,1,01/01,12/31
TWDB,2016,8,15,1,1,1455.0,2,1,01/01,12/31
TWDB,2016,9,15,1,1,2701.0,2,1,01/01,12/31
TWDB,2016,12,7,1,1,8078.0,2,1,01/01,12/31
TWDB,2016,13,7,1,1,0.0,2,1,01/01,12/31
TWDB,2016,9999,7,1,1,407.0,2,1,01/01,12/31
TWDB,2016,14,7,1,1,47518.0,2,1,01/01,12/31
TWDB,2016,15,7,1,1,0.0,2,1,01/01,12/31
TWDB,2016,4,7,1,1,123.0,2,1,01/01,12/31
TWDB,2016,18,7,1,1,8507.0,2,1,01/01,12/31
TWDB,2016,16,7,1,1,428.0,2,1,01/01,12/31
TWDB,2016,17,7,1,1,3.0,2,1,01/01,12/31
TWDB,2016,6,7,1,1,1109.0,2,1,01/01,12/31
TWDB,2016,7,7,1,1,19.0,2,1,01/01,12/31
TWDB,2016,21,7,1,1,15091.0,2,1,01/01,12/31
TWDB,2016,22,7,1,1,679.0,2,1,01/01,12/31
TWDB,2016,2,7,1,1,302.0,2,1,01/01,12/31
TWDB,2016,23,7,1,1,9337.0,2,1,01/01,12/31
TWDB,2016,5,7,1,1,2612.0,2,1,01/01,12/31
TWDB,2016,19,7,1,1,14099.0,2,1,01/01,12/31
TWDB,2016,20,7,1,1,0.0,2,1,01/01,12/31
TWDB,2016,10,7,1,1,5.0,2,1,01/01,12/31
TWDB,2016,11,7,1,1,126.0,2,1,01/01,12/31
TWDB,2016,3,7,1,1,0.0,2,1,01/01,12/31
TWDB,2016,8,7,1,1,476.0,2,1,01/01,12/31
TWDB,2016,9,7,1,1,0.0,2,1,01/01,12/31
TWDB,2016,12,8,1,1,1547.0,2,1,01/01,12/31
TWDB,2016,13,8,1,1,0.0,2,1,01/01,12/31
TWDB,2016,9999,8,1,1,58.0,2,1,01/01,12/31
TWDB,2016,14,8,1,1,2015.0,2,1,01/01,12/31
TWDB,2016,15,8,1,1,0.0,2,1,01/01,12/31
