ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,SUMMARY_SEQ,BENEFICIAL_USE_ID,FRESH_SALINE_IND,SOURCE_TYPE,POWER_GENERATED,POPULATION_SERVED,WFS_FEATURE_REF
TWDB,2015,48725,1,5,1,1,,,
TWDB,2015,48729,1,5,1,1,,,
TWDB,2015,48733,1,5,1,1,,,
TWDB,2015,48737,1,5,1,1,,,
TWDB,2015,48741,1,5,1,1,,,
TWDB,2015,48745,1,5,1,1,,,
TWDB,2015,48749,1,5,1,1,,,
TWDB,2015,48753,1,5,1,1,,,
TWDB,2015,48757,1,5,1,1,,,
TWDB,2015,48761,1,5,1,1,,,
TWDB,2015,48765,1,5,1,1,,,
TWDB,2015,48769,1,5,1,1,,,
TWDB,2015,48773,1,5,1,1,,,
TWDB,2015,48777,1,5,1,1,,,
TWDB,2015,48781,1,5,1,1,,,
TWDB,2015,48785,1,5,1,1,,,
TWDB,2015,48789,1,5,1,1,,,
TWDB,2015,48793,1,5,1,1,,,
TWDB,2015,48797,1,5,1,1,,,
TWDB,2015,48801,1,5,1,1,,,
TWDB,2015,48805,1,5,1,1,,,
TWDB,2015,48809,1,5,1,1,,,
TWDB,2015,48813,1,5,1,1,,,
TWDB,2015,48817,1,5,1,1,,,
TWDB,2015,48821,1,5,1,1,,,
TWDB,2015,48825,1,5,1,1,,,
TWDB,2015,48829,1,5,1,1,,,
TWDB,2015,48833,1,5,1,1,,,
TWDB,2015,48837,1,5,1,1,,,
TWDB,2015,48841,1,5,1,1,,,
TWDB,2015,48845,1,5,1,1,,,
TWDB,2015,48849,1,5,1,1,,,
TWDB,2015,48853,1,5,1,1,,,
TWDB,2015,48857,1,5,1,1,,,
TWDB,2015,48861,1,5,1,1,,,
TWDB,2015,48865,1,5,1,1,,,
TWDB,2015,48869,1,5,1,1,,,
TWDB,2015,48873,1,5,1,1,,,
TWDB,2015,48877,1,5,1,1,,,
TWDB,2015,48881,1,5,1,1,,,
TWDB,2015,48885,1,5,1,1,,,
TWDB,2015,48889,1,5,1,1,,,
TWDB,2015,48893,1,5,1,1,,,
TWDB,2015,48897,1,5,1,1,,,
TWDB,2015,48901,1,5,1,1,,,
TWDB,2015,48905,1,5,1,1,,,
TWDB,2015,48909,1,5,1,1,,,
TWDB,2015,48913,1,5,1,1,,,
TWDB,2015,48917,1,5,1,1,,,
TWDB,2015,48921,1,5,1,1,,,
TWDB,2015,48925,1,5,1,1,,,
TWDB,2015,48929,1,5,1,1,,,
TWDB,2015,48933,1,5,1,1,,,
TWDB,2015,48937,1,5,1,1,,,
TWDB,2015,48941,1,5,1,1,,,
TWDB,2015,48945,1,5,1,1,,,
TWDB,2015,48949,1,5,1,1,,,
TWDB,2015,48953,1,5,1,1,,,
TWDB,2015,48957,1,5,1,1,,,
TWDB,2015,48961,1,5,1,1,,,
TWDB,2015,48965,1,5,1,1,,,
TWDB,2015,48969,1,5,1,1,,,
TWDB,2015,48973,1,5,1,1,,,
TWDB,2015,48977,1,5,1,1,,,
TWDB,2015,48981,1,5,1,1,,,
TWDB,2015,48985,1,5,1,1,,,
TWDB,2015,48989,1,5,1,1,,,
TWDB,2015,48993,1,5,1,1,,,
TWDB,2015,48997,1,5,1,1,,,
TWDB,2015,49001,1,5,1,1,,,
TWDB,2015,49005,1,5,1,1,,,
TWDB,2015,49009,1,5,1,1,,,
TWDB,2015,49013,1,5,1,1,,,
TWDB,2015,48001,1,6,1,1,,,
TWDB,2015,48005,1,6,1,1,,,
TWDB,2015,48009,1,6,1,1,,,
TWDB,2015,48013,1,6,1,1,,,
TWDB,2015,48017,1,6,1,1,,,
TWDB,2015,48021,1,6,1,1,,,
TWDB,2015,48025,1,6,1,1,,,
TWDB,2015,48029,1,6,1,1,,,
TWDB,2015,48033,1,6,1,1,,,
TWDB,2015,48037,1,6,1,1,,,
TWDB,2015,48041,1,6,1,1,,,
TWDB,2015,48045,1,6,1,1,,,
TWDB,2015,48049,1,6,1,1,,,
TWDB,2015,48053,1,6,1,1,,,
TWDB,2015,48057,1,6,1,1,,,
TWDB,2015,48061,1,6,1,1,,,
TWDB,2015,48065,1,6,1,1,,,
TWDB,2015,48069,1,6,1,1,,,
TWDB,2015,48073,1,6,1,1,,,
TWDB,2015,48077,1,6,1,1,,,
TWDB,2015,48081,1,6,1,1,,,
TWDB,2015,48085,1,6,1,1,,,
TWDB,2015,48089,1,6,1,1,,,
TWDB,2015,48093,1,6,1,1,,,
TWDB,2015,48097,1,6,1,1,,,
TWDB,2015,48101,1,6,1,1,,,
TWDB,2015,48105,1,6,1,1,,,
TWDB,2015,48109,1,6,1,1,,,
TWDB,2015,48113,1,6,1,1,,,
TWDB,2015,48117,1,6,1,1,,,
TWDB,2015,48121,1,6,1,1,,,
TWDB,2015,48125,1,6,1,1,,,
TWDB,2015,48129,1,6,1,1,,,
TWDB,2015,48133,1,6,1,1,,,
TWDB,2015,48137,1,6,1,1,,,
TWDB,2015,48141,1,6,1,1,,,
TWDB,2015,48145,1,6,1,1,,,
TWDB,2015,48149,1,6,1,1,,,
TWDB,2015,48153,1,6,1,1,,,
TWDB,2015,48157,1,6,1,1,,,
TWDB,2015,48161,1,6,1,1,,,
TWDB,2015,48165,1,6,1,1,,,
TWDB,2015,48169,1,6,1,1,,,
TWDB,2015,48173,1,6,1,1,,,
TWDB,2015,48177,1,6,1,1,,,
TWDB,2015,48181,1,6,1,1,,,
TWDB,2015,48185,1,6,1,1,,,
TWDB,2015,48189,1,6,1,1,,,
TWDB,2015,48193,1,6,1,1,,,
TWDB,2015,48197,1,6,1,1,,,
TWDB,2015,48201,1,6,1,1,,,
TWDB,2015,48205,1,6,1,1,,,
TWDB,2015,48209,1,6,1,1,,,
TWDB,2015,48213,1,6,1,1,,,
TWDB,2015,48217,1,6,1,1,,,
TWDB,2015,48221,1,6,1,1,,,
TWDB,2015,48225,1,6,1,1,,,
TWDB,2015,48229,1,6,1,1,,,
TWDB,2015,48233,1,6,1,1,,,
TWDB,2015,48237,1,6,1,1,,,
TWDB,2015,48241,1,6,1,1,,,
TWDB,2015,48245,1,6,1,1,,,
TWDB,2015,48249,1,6,1,1,,,
TWDB,2015,48253,1,6,1,1,,,
TWDB,2015,48257,1,6,1,1,,,
TWDB,2015,48261,1,6,1,1,,,
TWDB,2015,48265,1,6,1,1,,,
TWDB,2015,48269,1,6,1,1,,,
TWDB,2015,48273,1,6,1,1,,,
TWDB,2015,48281,1,6,1,1,,,
TWDB,2015,48277,1,6,1,1,,,
TWDB,2015,48285,1,6,1,1,,,
TWDB,2015,48289,1,6,1,1,,,
TWDB,2015,48293,1,6,1,1,,,
TWDB,2015,48297,1,6,1,1,,,
TWDB,2015,48301,1,6,1,1,,,
TWDB,2015,48305,1,6,1,1,,,
TWDB,2015,48309,1,6,1,1,,,
TWDB,2015,48313,1,6,1,1,,,
TWDB,2015,48317,1,6,1,1,,,
TWDB,2015,48321,1,6,1,1,,,
TWDB,2015,48325,1,6,1,1,,,
TWDB,2015,48329,1,6,1,1,,,
TWDB,2015,48333,1,6,1,1,,,
TWDB,2015,48337,1,6,1,1,,,
TWDB,2015,48341,1,6,1,1,,,
TWDB,2015,48345,1,6,1,1,,,
TWDB,2015,48349,1,6,1,1,,,
TWDB,2015,48353,1,6,1,1,,,
TWDB,2015,48357,1,6,1,1,,,
TWDB,2015,48361,1,6,1,1,,,
TWDB,2015,48365,1,6,1,1,,,
TWDB,2015,48369,1,6,1,1,,,
TWDB,2015,48373,1,6,1,1,,,
TWDB,2015,48377,1,6,1,1,,,
TWDB,2015,48381,1,6,1,1,,,
TWDB,2015,48385,1,6,1,1,,,
TWDB,2015,48389,1,6,1,1,,,
TWDB,2015,48393,1,6,1,1,,,
TWDB,2015,48397,1,6,1,1,,,
TWDB,2015,48401,1,6,1,1,,,
TWDB,2015,48405,1,6,1,1,,,
TWDB,2015,48409,1,6,1,1,,,
TWDB,2015,48413,1,6,1,1,,,
TWDB,2015,48417,1,6,1,1,,,
TWDB,2015,48421,1,6,1,1,,,
TWDB,2015,48425,1,6,1,1,,,
TWDB,2015,48429,1,6,1,1,,,
TWDB,2015,48433,1,6,1,1,,,
TWDB,2015,48437,1,6,1,1,,,
TWDB,2015,48441,1,6,1,1,,,
TWDB,2015,48445,1,6,1,1,,,
TWDB,2015,48449,1,6,1,1,,,
TWDB,2015,48453,1,6,1,1,,,
TWDB,2015,48457,1,6,1,1,,,
TWDB,2015,48461,1,6,1,1,,,
TWDB,2015,48465,1,6,1,1,,,
TWDB,2015,48469,1,6,1,1,,,
TWDB,2015,48473,1,6,1,1,,,
TWDB,2015,48477,1,6,1,1,,,
TWDB,2015,48481,1,6,1,1,,,
TWDB,2015,48485,1,6,1,1,,,
TWDB,2015,48489,1,6,1,1,,,
TWDB,2015,48493,1,6,1,1,,,
TWDB,2015,48497,1,6,1,1,,,
TWDB,2015,48501,1,6,1,1,,,
TWDB,2015,48505,1,6,1,1,,,
TWDB,2015,48509,1,6,1,1,,,
TWDB,2015,48513,1,6,1,1,,,
TWDB,2015,48517,1,6,1,1,,,
TWDB,2015,48521,1,6,1,1,,,
TWDB,2015,48525,1,6,1,1,,,
TWDB,2015,48529,1,6,1,1,,,
TWDB,2015,48533,1,6,1,1,,,
TWDB,2015,48537,1,6,1,1,,,
TWDB,2015,48541,1,6,1,1,,,
TWDB,2015,48545,1,6,1,1,,,
TWDB,2015,48549,1,6,1,1,,,
TWDB,2015,48565,1,6,1,1,,,
TWDB,2015,48553,1,6,1,1,,,
TWDB,2015,48557,1,6,1,1,,,
TWDB,2015,48561,1,6,1,1,,,
TWDB,2015,48569,1,6,1,1,,,
TWDB,2015,48573,1,6,1,1,,,
TWDB,2015,48577,1,6,1,1,,,
TWDB,2015,48581,1,6,1,1,,,
TWDB,2015,48585,1,6,1,1,,,
TWDB,2015,48589,1,6,1,1,,,
TWDB,2015,48593,1,6,1,1,,,
TWDB,2015,48597,1,6,1,1,,,
TWDB,2015,48601,1,6,1,1,,,
TWDB,2015,48605,1,6,1,1,,,
TWDB,2015,48609,1,6,1,1,,,
TWDB,2015,48625,1,6,1,1,,,
TWDB,2015,48629,1,6,1,1,,,
TWDB,2015,48633,1,6,1,1,,,
TWDB,2015,48637,1,6,1,1,,,
TWDB,2015,48641,1,6,1,1,,,
TWDB,2015,48645,1,6,1,1,,,
TWDB,2015,48613,1,6,1,1,,,
TWDB,2015,48617,1,6,1,1,,,
TWDB,2015,48621,1,6,1,1,,,
TWDB,2015,48649,1,6,1,1,,,
TWDB,2015,48653,1,6,1,1,,,
TWDB,2015,48657,1,6,1,1,,,
TWDB,2015,48661,1,6,1,1,,,
TWDB,2015,48665,1,6,1,1,,,
TWDB,2015,48669,1,6,1,1,,,
TWDB,2015,48673,1,6,1,1,,,
TWDB,2015,48677,1,6,1,1,,,
TWDB,2015,48681,1,6,1,1,,,
TWDB,2015,48685,1,6,1,1,,,
TWDB,2015,48689,1,6,1,1,,,
TWDB,2015,48693,1,6,1,1,,,
TWDB,2015,48697,1,6,1,1,,,
TWDB,2015,48701,1,6,1,1,,,
TWDB,2015,48705,1,6,1,1,,,
TWDB,2015,48709,1,6,1,1,,,
TWDB,2015,48713,1,6,1,1,,,
TWDB,2015,48717,1,6,1,1,,,
TWDB,2015,48721,1,6,1,1,,,
TWDB,2015,48725,1,6,1,1,,,
TWDB,2015,48729,1,6,1,1,,,
TWDB,2015,48733,1,6,1,1,,,
TWDB,2015,48737,1,6,1,1,,,
TWDB,2015,48741,1,6,1,1,,,
TWDB,2015,48745,1,6,1,1,,,
TWDB,2015,48749,1,6,1,1,,,
TWDB,2015,48753,1,6,1,1,,,
TWDB,2015,48757,1,6,1,1,,,
TWDB,2015,48761,1,6,1,1,,,
TWDB,2015,48765,1,6,1,1,,,
TWDB,2015,48769,1,6,1,1,,,
TWDB,2015,48773,1,6,1,1,,,
TWDB,2015,48777,1,6,1,1,,,
TWDB,2015,48781,1,6,1,1,,,
TWDB,2015,48785,1,6,1,1,,,
TWDB,2015,48789,1,6,1,1,,,
TWDB,2015,48793,1,6,1,1,,,
TWDB,2015,48797,1,6,1,1,,,
TWDB,2015,48801,1,6,1,1,,,
TWDB,2015,48805,1,6,1,1,,,
TWDB,2015,48809,1,6,1,1,,,
TWDB,2015,48813,1,6,1,1,,,
TWDB,2015,48817,1,6,1,1,,,
TWDB,2015,48821,1,6,1,1,,,
TWDB,2015,48825,1,6,1,1,,,
TWDB,2015,48829,1,6,1,1,,,
TWDB,2015,48833,1,6,1,1,,,
TWDB,2015,48837,1,6,1,1,,,
TWDB,2015,48841,1,6,1,1,,,
TWDB,2015,48845,1,6,1,1,,,
TWDB,2015,48849,1,6,1,1,,,
TWDB,2015,48853,1,6,1,1,,,
TWDB,2015,48857,1,6,1,1,,,
TWDB,2015,48861,1,6,1,1,,,
TWDB,2015,48865,1,6,1,1,,,
TWDB,2015,48869,1,6,1,1,,,
TWDB,2015,48873,1,6,1,1,,,
TWDB,2015,48877,1,6,1,1,,,
TWDB,2015,48881,1,6,1,1,,,
TWDB,2015,48885,1,6,1,1,,,
TWDB,2015,48889,1,6,1,1,,,
TWDB,2015,48893,1,6,1,1,,,
TWDB,2015,48897,1,6,1,1,,,
TWDB,2015,48901,1,6,1,1,,,
TWDB,2015,48905,1,6,1,1,,,
TWDB,2015,48909,1,6,1,1,,,
TWDB,2015,48913,1,6,1,1,,,
TWDB,2015,48917,1,6,1,1,,,
TWDB,2015,48921,1,6,1,1,,,
TWDB,2015,48925,1,6,1,1,,,
TWDB,2015,48929,1,6,1,1,,,
TWDB,2015,48933,1,6,1,1,,,
TWDB,2015,48937,1,6,1,1,,,
TWDB,2015,48941,1,6,1,1,,,
TWDB,2015,48945,1,6,1,1,,,
TWDB,2015,48949,1,6,1,1,,,
TWDB,2015,48953,1,6,1,1,,,
TWDB,2015,48957,1,6,1,1,,,
TWDB,2015,48961,1,6,1,1,,,
TWDB,2015,48965,1,6,1,1,,,
TWDB,2015,48969,1,6,1,1,,,
TWDB,2015,48973,1,6,1,1,,,
TWDB,2015,48977,1,6,1,1,,,
TWDB,2015,48981,1,6,1,1,,,
TWDB,2015,48985,1,6,1,1,,,
TWDB,2015,48989,1,6,1,1,,,
TWDB,2015,48993,1,6,1,1,,,
TWDB,2015,48997,1,6,1,1,,,
TWDB,2015,49001,1,6,1,1,,,
TWDB,2015,49005,1,6,1,1,,,
TWDB,2015,49009,1,6,1,1,,,
TWDB,2015,49013,1,6,1,1,,,
TWDB,2016,12,1,16,1,1,,2872777,
TWDB,2016,13,1,16,1,1,,90382,
TWDB,2016,9999,1,16,1,1,,181090,
TWDB,2016,14,1,16,1,1,,2184736,
TWDB,2016,15,1,16,1,1,,25358,
TWDB,2016,4,1,16,1,1,,152048,
TWDB,2016,18,1,16,1,1,,564422,
TWDB,2016,16,1,16,1,1,,50386,
TWDB,2016,17,1,16,1,1,,53463,
TWDB,2016,6,1,16,1,1,,677819,
TWDB,2016,7,1,16,1,1,,217794,
TWDB,2016,21,1,16,1,1,,236032,
TWDB,2016,22,1,16,1,1,,1703153,
TWDB,2016,2,1,16,1,1,,596471,
TWDB,2016,23,1,16,1,1,,1401371,
TWDB,2016,5,1,16,1,1,,576132,
TWDB,2016,19,1,16,1,1,,2143887,
TWDB,2016,20,1,16,1,1,,124692,
TWDB,2016,10,1,16,1,1,,4997234,
TWDB,2016,11,1,16,1,1,,1279109,
TWDB,2016,3,1,16,1,1,,184019,
TWDB,2016,8,1,16,1,1,,7441362,
TWDB,2016,9,1,16,1,1,,108859,
TWDB,2016,12,1,17,1,1,,2872777,
TWDB,2016,13,1,17,1,1,,90382,
TWDB,2016,9999,1,17,1,1,,181090,
TWDB,2016,14,1,17,1,1,,2184736,
TWDB,2016,15,1,17,1,1,,25358,
TWDB,2016,4,1,17,1,1,,152048,
TWDB,2016,18,1,17,1,1,,564422,
TWDB,2016,16,1,17,1,1,,50386,
TWDB,2016,17,1,17,1,1,,53463,
TWDB,2016,6,1,17,1,1,,677819,
TWDB,2016,7,1,17,1,1,,217794,
TWDB,2016,21,1,17,1,1,,236032,
TWDB,2016,22,1,17,1,1,,1703153,
TWDB,2016,2,1,17,1,1,,596471,
TWDB,2016,23,1,17,1,1,,1401371,
TWDB,2016,5,1,17,1,1,,576132,
TWDB,2016,19,1,17,1,1,,2143887,
TWDB,2016,20,1,17,1,1,,124692,
TWDB,2016,10,1,17,1,1,,4997234,
TWDB,2016,11,1,17,1,1,,1279109,
TWDB,2016,3,1,17,1,1,,184019,
TWDB,2016,8,1,17,1,1,,7441362,
TWDB,2016,9,1,17,1,1,,108859,
TWDB,2016,12,1,18,1,1,,2872777,
TWDB,2016,13,1,18,1,1,,90382,
TWDB,2016,9999,1,18,1,1,,181090,
TWDB,2016,14,1,18,1,1,,2184736,
TWDB,2016,15,1,18,1,1,,25358,
TWDB,2016,4,1,18,1,1,,152048,
TWDB,2016,18,1,18,1,1,,564422,
TWDB,2016,16,1,18,1,1,,50386,
TWDB,2016,17,1,18,1,1,,53463,
TWDB,2016,6,1,18,1,1,,677819,
TWDB,2016,7,1,18,1,1,,217794,
TWDB,2016,21,1,18,1,1,,236032,
TWDB,2016,22,1,18,1,1,,1703153,
TWDB,2016,2,1,18,1,1,,596471,
TWDB,2016,23,1,18,1,1,,1401371,
TWDB,2016,5,1,18,1,1,,576132,
TWDB,2016,19,1,18,1,1,,2143887,
TWDB,2016,20,1,18,1,1,,124692,
TWDB,2016,10,1,18,1,1,,4997234,
TWDB,2016,11,1,18,1,1,,1279109,
TWDB,2016,3,1,18,1,1,,184019,
TWDB,2016,8,1,18,1,1,,7441362,
TWDB,2016,9,1,18,1,1,,108859,
TWDB,2016,12,1,13,1,1,,,
TWDB,2016,13,1,13,1,1,,,
TWDB,2016,9999,1,13,1,1,,,
TWDB,2016,14,1,13,1,1,,,
TWDB,2016,15,1,13,1,1,,,
TWDB,2016,4,1,13,1,1,,,
TWDB,2016,18,1,13,1,1,,,
TWDB,2016,16,1,13,1,1,,,
TWDB,2016,17,1,13,1,1,,,
TWDB,2016,6,1,13,1,1,,,
TWDB,2016,7,1,13,1,1,,,
TWDB,2016,21,1,13,1,1,,,
TWDB,2016,22,1,13,1,1,,,
TWDB,2016,2,1,13,1,1,,,
TWDB,2016,23,1,13,1,1,,,
TWDB,2016,5,1,13,1,1,,,
TWDB,2016,19,1,13,1,1,,,
TWDB,2016,20,1,13,1,1,,,
TWDB,2016,10,1,13,1,1,,,
TWDB,2016,11,1,13,1,1,,,
TWDB,2016,3,1,13,1,1,,,
TWDB,2016,8,1,13,1,1,,,
TWDB,2016,9,1,13,1,1,,,
TWDB,2016,12,1,14,1,1,,,
TWDB,2016,13,1,14,1,1,,,
TWDB,2016,9999,1,14,1,1,,,
TWDB,2016,14,1,14,1,1,,,
TWDB,2016,15,1,14,1,1,,,
TWDB,2016,4,1,14,1,1,,,
TWDB,2016,18,1,14,1,1,,,
TWDB,2016,16,1,14,1,1,,,
TWDB,2016,17,1,14,1,1,,,
TWDB,2016,6,1,14,1,1,,,
TWDB,2016,7,1,14,1,1,,,
TWDB,2016,21,1,14,1,1,,,
TWDB,2016,22,1,14,1,1,,,
TWDB,2016,2,1,14,1,1,,,
TWDB,2016,23,1,14,1,1,,,
TWDB,2016,5,1,14,1,1,,,
TWDB,2016,19,1,14,1,1,,,
TWDB,2016,20,1,14,1,1,,,
TWDB,2016,10,1,14,1,1,,,
TWDB,2016,11,1,14,1,1,,,
TWDB,2016,3,1,14,1,1,,,
TWDB,2016,8,1,14,1,1,,,
TWDB,2016,9,1,14,1,1,,,
TWDB,2016,12,1,15,1,1,,,
TWDB,2016,13,1,15,1,1,,,
TWDB,2016,9999,1,15,1,1,,,
TWDB,2016,14,1,15,1,1,,,
TWDB,2016,15,1,15,1,1,,,
TWDB,2016,4,1,15,1,1,,,
TWDB,2016,18,1,15,1,1,,,
TWDB,2016,16,1,15,1,1,,,
TWDB,2016,17,1,15,1,1,,,
TWDB,2016,6,1,15,1,1,,,
TWDB,2016,7,1,15,1,1,,,
TWDB,2016,21,1,15,1,1,,,
TWDB,2016,22,1,15,1,1,,,
TWDB,2016,2,1,15,1,1,,,
TWDB,2016,23,1,15,1,1,,,
TWDB,2016,5,1,15,1,1,,,
TWDB,2016,19,1,15,1,1,,,
TWDB,2016,20,1,15,1,1,,,
TWDB,2016,10,1,15,1,1,,,
TWDB,2016,11,1,15,1,1,,,
TWDB,2016,3,1,15,1,1,,,
TWDB,2016,8,1,15,1,1,,,
TWDB,2016,9,1,15,1,1,,,
TWDB,2016,12,1,7,1,1,,,
TWDB,2016,13,1,7,1,1,,,
TWDB,2016,9999,1,7,1,1,,,
TWDB,2016,14,1,7,1,1,,,
TWDB,2016,15,1,7,1,1,,,
TWDB,2016,4,1,7,1,1,,,
TWDB,2016,18,1,7,1,1,,,
TWDB,2016,16,1,7,1,1,,,
TWDB,2016,17,1,7,1,1,,,
TWDB,2016,6,1,7,1,1,,,
TWDB,2016,7,1,7,1,1,,,
TWDB,2016,21,1,7,1,1,,,
TWDB,2016,22,1,7,1,1,,,
TWDB,2016,2,1,7,1,1,,,
TWDB,2016,23,1,7,1,1,,,
TWDB,2016,5,1,7,1,1,,,
TWDB,2016,19,1,7,1,1,,,
TWDB,2016,20,1,7,1,1,,,
TWDB,2016,10,1,7,1,1,,,
TWDB,2016,11,1,7,1,1,,,
TWDB,2016,3,1,7,1,1,,,
TWDB,2016,8,1,7,1,1,,,
TWDB,2016,9,1,7,1,1,,,
TWDB,2016,12,1,8,1,1,,,
TWDB,2016,13,1,8,1,1,,,
TWDB,2016,9999,1,8,1,1,,,
TWDB,2016,14,1,8,1,1,,,
TWDB,2016,15,1,8,1,1,,,
TWDB,2016,4,1,8,1,1,,,
TWDB,2016,18,1,8,1,1,,,
TWDB,2016,16,1,8,1,1,,,
TWDB,2016,17,1,8,1,1,,,
TWDB,2016,6,1,8,1,1,,,
TWDB,2016,7,1,8,1,1,,,
TWDB,2016,21,1,8,1,1,,,
TWDB,2016,22,1,8,1,1,,,
TWDB,2016,2,1,8,1,1,,,
TWDB,2016,23,1,8,1,1,,,
TWDB,2016,5,1,8,1,1,,,
TWDB,2016,19,1,8,1,1,,,
TWDB,2016,20,1,8,1,1,,,
TWDB,2016,10,1,8,1,1,,,
TWDB,2016,11,1,8,1,1,,,
TWDB,2016,3,1,8,1,1,,,
TWDB,2016,8,1,8,1,1,,,
TWDB,2016,9,1,8,1,1,,,
TWDB,2016,12,1,9,1,1,,,
TWDB,2016,13,1,9,1,1,,,
TWDB,2016,9999,1,9,1,1,,,
TWDB,2016,14,1,9,1,1,,,
TWDB,2016,15,1,9,1,1,,,
TWDB,2016,4,1,9,1,1,,,
TWDB,2016,18,1,9,1,1,,,
TWDB,2016,16,1,9,1,1,,,
TWDB,2016,17,1,9,1,1,,,
TWDB,2016,6,1,9,1,1,,,
TWDB,2016,7,1,9,1,1,,,
TWDB,2016,21,1,9,1,1,,,
TWDB,2016,22,1,9,1,1,,,
TWDB,2016,2,1,9,1,1,,,
TWDB,2016,23,1,9,1,1,,,
TWDB,2016,5,1,9,1,1,,,
TWDB,2016,19,1,9,1,1,,,
TWDB,2016,20,1,9,1,1,,,
TWDB,2016,10,1,9,1,1,,,
TWDB,2016,11,1,9,1,1,,,
TWDB,2016,3,1,9,1,1,,,
TWDB,2016,8,1,9,1,1,,,
TWDB,2016,9,1,9,1,1,,,
TWDB,2016,12,1,10,1,1,,,
TWDB,2016,13,1,10,1,1,,,
TWDB,2016,9999,1,10,1,1,,,
TWDB,2016,14,1,10,1,1,,,
TWDB,2016,15,1,10,1,1,,,
TWDB,2016,4,1,10,1,1,,,
TWDB,2016,18,1,10,1,1,,,
TWDB,2016,16,1,10,1,1,,,
TWDB,2016,17,1,10,1,1,,,
TWDB,2016,6,1,10,1,1,,,
TWDB,2016,7,1,10,1,1,,,
TWDB,2016,21,1,10,1,1,,,
TWDB,2016,22,1,10,1,1,,,
TWDB,2016,2,1,10,1,1,,,
TWDB,2016,23,1,10,1,1,,,
TWDB,2016,5,1,10,1,1,,,
TWDB,2016,19,1,10,1,1,,,
TWDB,2016,20,1,10,1,1,,,
TWDB,2016,10,1,10,1,1,,,
TWDB,2016,11,1,10,1,1,,,
TWDB,2016,3,1,10,1,1,,,
TWDB,2016,8,1,10,1,1,,,
TWDB,2016,9,1,10,1,1,,,
TWDB,2016,12,1,11,1,1,,,
TWDB,2016,13,1,11,1,1,,,
TWDB,2016,9999,1,11,1,1,,,
TWDB,2016,14,1,11,1,1,,,
TWDB,2016,15,1,11,1,1,,,
TWDB,2016,4,1,11,1,1,,,
TWDB,2016,18,1,11,1,1,,,
TWDB,2016,16,1,11,1,1,,,
TWDB,2016,17,1,11,1,1,,,
TWDB,2016,6,1,11,1,1,,,
TWDB,2016,7,1,11,1,1,,,
TWDB,2016,21,1,11,1,1,,,
TWDB,2016,22,1,11,1,1,,,
TWDB,2016,2,1,11,1,1,,,
TWDB,2016,23,1,11,1,1,,,
TWDB,2016,5,1,11,1,1,,,
TWDB,2016,19,1,11,1,1,,,
TWDB,2016,20,1,11,1,1,,,
TWDB,2016,10,1,11,1,1,,,
TWDB,2016,11,1,11,1,1,,,
TWDB,2016,3,1,11,1,1,,,
TWDB,2016,8,1,11,1,1,,,
TWDB,2016,9,1,11,1,1,,,
TWDB,2016,12,1,12,1,1,,,
TWDB,2016,13,1,12,1,1,,,
TWDB,2016,9999,1,12,1,1,,,
TWDB,2016,14,1,12,1,1,,,
TWDB,2016,15,1,12,1,1,,,
TWDB,2016,4,1,12,1,1,,,
TWDB,2016,18,1,12,1,1,,,
TWDB,2016,16,1,12,1,1,,,
TWDB,2016,17,1,12,1,1,,,
TWDB,2016,6,1,12,1,1,,,
TWDB,2016,7,1,12,1,1,,,
TWDB,2016,21,1,12,1,1,,,
TWDB,2016,22,1,12,1,1,,,
TWDB,2016,2,1,12,1,1,,,
TWDB,2016,23,1,12,1,1,,,
TWDB,2016,5,1,12,1,1,,,
TWDB,2016,19,1,12,1,1,,,
TWDB,2016,20,1,12,1,1,,,
TWDB,2016,10,1,12,1,1,,,
TWDB,2016,11,1,12,1,1,,,
TWDB,2016,3,1,12,1,1,,,
TWDB,2016,8,1,12,1,1,,,
TWDB,2016,9,1,12,1,1,,,
TWDB,2016,12,1,1,1,1,,,
TWDB,2016,13,1,1,1,1,,,
TWDB,2016,9999,1,1,1,1,,,
TWDB,2016,14,1,1,1,1,,,
TWDB,2016,15,1,1,1,1,,,
TWDB,2016,4,1,1,1,1,,,
TWDB,2016,18,1,1,1,1,,,
TWDB,2016,16,1,1,1,1,,,
TWDB,2016,17,1,1,1,1,,,
TWDB,2016,6,1,1,1,1,,,
TWDB,2016,7,1,1,1,1,,,
TWDB,2016,21,1,1,1,1,,,
TWDB,2016,22,1,1,1,1,,,
TWDB,2016,2,1,1,1,1,,,
TWDB,2016,23,1,1,1,1,,,
TWDB,2016,5,1,1,1,1,,,
TWDB,2016,19,1,1,1,1,,,
TWDB,2016,20,1,1,1,1,,,
TWDB,2016,10,1,1,1,1,,,
TWDB,2016,11,1,1,1,1,,,
TWDB,2016,3,1,1,1,1,,,
TWDB,2016,8,1,1,1,1,,,
TWDB,2016,9,1,1,1,1,,,
TWDB,2016,12,1,2,1,1,,,
TWDB,2016,13,1,2,1,1,,,
TWDB,2016,9999,1,2,1,1,,,
TWDB,2016,14,1,2,1,1,,,
TWDB,2016,15,1,2,1,1,,,
TWDB,2016,4,1,2,1,1,,,
TWDB,2016,18,1,2,1,1,,,
TWDB,2016,16,1,2,1,1,,,
TWDB,2016,17,1,2,1,1,,,
TWDB,2016,6,1,2,1,1,,,
TWDB,2016,7,1,2,1,1,,,
